"HolderAddress","Balance","PendingBalanceUpdate"
"0xaac1ba4539812771bc4a30d928078b505c9f93e6","836,584.7182","No"
"0x21224ff528e676e9f0ba5987908c1caae533a51f","835,870","No"
"0x3a1103974061e1e53719a628d1b23548b4353e68","835,000","No"
"0x2ce5c25fbac891fc0d9301bdc92a741ee4625d00","834,935.4592","No"
"0x3d60bf914d8a7fc9acbdda2b2cd2e40c70219f73","829,938.822","No"
"0xda713f406da2d73038806b8dd066021eae5a1936","829,142.2309","No"
"0x0f48cd3f64d3d3b35e0064d6b96bced046f74540","828,921.04777783","No"
"0xfb7df424e028e0e536792ca475617bbe4191d30a","827,093.4636","No"
"0x0840931242c6c1824a32415c32fdfed55ab27bfb","825,038.4831","No"
"0xeca60c6123d9ddda4a0e900304a8376108f2f988","821,667.1681","No"
"0xee23bc047908adea61661a267ff558e63e5b0a8b","820,660.4627","No"
"0x6884348dc843f8601eed9e5eba9ef61a512620ac","817,659.7649","No"
"0x16942b4e3e66d6f740e0fd727696c0fcf5244858","816,926.93119214601654329","No"
"0x71f318fca2859aee4a722dd074fc4178a6bb0c57","816,685.2073","No"
"0xe69c6b7571dae39cf283a9f62da614e4622cfda4","815,021.7988","No"
"0xd82b39b48026ecf5f051134c5fd11904429bb541","812,792.1061078","No"
"0xeee64b4133c4b1fbfc830ad3750404b04d8a70f3","808,378.13934372","No"
"0x70dd4427cb6eeb5e1ddcfe044d60cb3327711bfa","803,842.77202123","No"
"0xd49d9eaabcdc96c1bf16c3081f91a2fe060ec319","803,168.3703","No"
"0xd46a9ad584182868f0c0edf82eed2d5945910a93","800,708.4439","No"
"0x1eb2e70bae366aef15b4acf3ee96f355cbcb42e6","800,000.5223","No"
"0xc28f5da0a6d8dd48ce4105019349bf01bb551dbc","800,000","No"
"0x6684ab4a05ec379e237ae55b832d444d3d338984","800,000","No"
"0x94c746ef6eda1d93fe94fb1f07a88c412af31f3d","800,000","No"
"0x4df6893727664c2d278ab7a1259e17b01442f3de","800,000","No"
"0xbc057a99c92ce7d84bf3010b7b915c39d65efc1c","800,000","No"
"0x851041a44726c026bda002f75476d9ba9e48cbab","800,000","No"
"0x613b971ea85a7ddc0a3b64872c5c809d128c86af","800,000","No"
"0x0880ced8b5908575f246136857f1897496ca46bf","798,771.6979","No"
"0xfdb861d20e90df1574b258a991a274bad15ee72a","798,247.9154","No"
"0x7de7120a5c0d70df5e1daf5f510520757e01e88b","796,800.20211888","No"
"0x939e97f8917d3594174f1c468898d2eab7bcf430","793,650.00528786","No"
"0x7a2842ce204671e82389f6507b5940335fd52582","792,835.026466444902164344","No"
"0xc5da463575f3a463b8c1a2ca9c40b421f2b44f55","792,662.995","No"
"0xe220699bef39e0c3f10cbb09644b90f0f476006d","792,116.7799","No"
"0xc0241bc44bc19850f67126d525b5ceb4bcb90194","790,413.3762","No"
"0x87a265c93d2a92c6eeec002283beaebb4564fd20","787,305.607535","No"
"0x61806bc4009f472ac91fe60b775df4a17a860545","786,369.738592017962968615","No"
"0xd8cec93df0d33a071f92158b489ed9cc933a33bc","783,293.4548","No"
"0xffb09a53a31e62e6c0ea149a72751b52d1789d62","782,018.7146265","No"
"0xa481226de84acf4fbee716e03888dbfb4798360a","780,141.262549381358232463","No"
"0x62531ad74ac925f87e0a8b57ddfec839cd28f369","780,041.43642738225","No"
"0xb04f72ce17e7edf8726c270aa18e27aa13631ee3","779,086.7326","No"
"0x3b43467ae3eee528a01e31321787daab83954379","775,151.9126","No"
"0x5094974169f668be3805bee43662112bc2fe8bfa","773,335.4833","No"
"0x58a9958016def0001b8ade941381b588ad568d89","773,119.8782","No"
"0x58fdd790b80c3df9a2eb3b39b8d2b95c49c185cb","772,461.14029233514145943","No"
"0x6dca303f540f05fd3311a02a34d95f40c7240ae3","772,187.06","No"
"0xfc717c26be2a8dcf877ff01b0a57fbe8efd0add4","770,583.6275","No"
"0xae6d40aca2b6475ea3df13d41d5683288e8a5d08","770,278.1076603","No"
"0x9502a3cc74a1a7a43da25c66febfd03db526eab1","770,000","No"
"0x8ec6ef62e26d46211656e9b4f38f76b00bb2c586","766,715.0975","No"
"0x44ae37389bf1321f3ad62093ef7d2ae8c02ef838","763,924.2707","No"
"0x7c84cbefe8724bc84a77079d7a7518da7e5dc63e","761,750.63227741","No"
"0x0d6735f0cd73d0cfcad4881484b60195ce0a5202","761,273.33261518","No"
"0xeb9312facae06102a6d78ab9bb6515f3943e8f9b","760,800","No"
"0xd693eb59ccb9320e4071d4b7e7b43098b8241407","757,416.3759","No"
"0x453954a7a4945ea5049f61689f74dfc591576059","756,096.001280977065318554","No"
"0xe6dad374a67af9738d2e56bc5c1d131449223a72","754,388.1889","No"
"0xae1b7f1e72c4bf581d5387f7604e7ef624552837","750,147.50714285","No"
"0xab2e7a094e50d9ce5271a85db01b28235548ccd4","748,996.4294","No"
"0x62d2c5996ce6bc45b964625ebbf36503b9c4858d","746,913.929","No"
"0xd31bcede61149cd805e05a01c3fa6dfce8bcb761","744,993.132913818510243856","No"
"0x003f4c79b722b1ef4c3eef7950b5bc02d2f48aac","743,445","No"
"0x9c5779f32a3f8abad8cbd210b2dd01df4a49c11d","742,964.32445717","No"
"0xa1df583891b77df6267b7e49e3099ab9bec0d938","742,538.9316","No"
"0x7511613330404c04f0b061e68d25ed85b4f016a4","739,636.213544567687198487","No"
"0x036d680eb5865d2205552ca830fba0990dc3dbcb","738,981.0178","No"
"0xa0b189dfe4800168ee3b56ba5437a5da898aac60","738,665.562773","No"
"0xf10e04b54fda3c8a478515b03b75c895afd03849","738,449.2737","No"
"0xa89920beec8c766e6ced587c529260dde292371f","737,128","No"
"0xd4d229d17affcc2a6472788c56c12c99084149c0","734,802.0938","No"
"0x886d8b44f4c56a1ae72e3eba176b66453cf76019","734,279.8078","No"
"0xf8f1664e4e7b5f4d44209e5d5b3fe0621f1131ac","734,117.3741","No"
"0x63652f45305ea2da27058076681c99e23ab182b0","731,574.9912","No"
"0xb0fb303d21bda78259a4d862e70e051a194094bb","729,611.3046","No"
"0x175febf2e4502e31bbe73d7fb8be19e3bca330ba","727,721.195","No"
"0x22e5220236ec806dd0a9d91b26bdac20c07f2b0e","727,068.766","No"
"0x2c407661e5a9e4d6710fd62e190834bb14ade5ea","726,474.9824","No"
"0x2ce48f39c5440bf2216ecd04663c563cae49ccac","725,790.888908397913791016","No"
"0xd66798ec393e148e0356597920b75a549b426e11","724,542.49492277","No"
"0x434f7b4842fd67749149bfdac964eff03eb62f6c","724,000","No"
"0x4719cde5652eba554a3f1be0e27b3d82ef66a204","723,513.468","No"
"0xe307a074547696935b380628520f79734a35a4a7","723,210.35714286","No"
"0xd124bf5e9c1104ed4f97ac88f9b319a3775dcf0d","720,000","No"
"0x64699fe835ec3b336c2882c6b0e980317e51d458","718,773.522508196484415519","No"
"0x252d760b47754e36a89e95d265dfdbab34e1a562","718,622.0086","No"
"0x18433331d29d39514c7cb6036032d516aa832088","714,744.6439","No"
"0x5e1586738cffc3522b3d343adf7a5df8c0c67c35","714,682.65924401","No"
"0x384ac1b25b81250b2c33b1ab3a63510bca4abbf1","712,128.1084","No"
"0x341e38fd65a49102f42675365ab28029a2a4228a","708,504.902","No"
"0x4cc103782e9b6eacf870178b484389a43d26f094","708,166.1667","No"
"0xeffe60ec0bd219760eb40e8b810c54dd2eddc351","706,586","No"
"0x7f168e29c9931bc57ecb6dbcb07b335348e7786f","705,949.9694","No"
"0xf239cd540ba214e32026b5ed462650923607d714","705,478.5288","No"
"0x4a907ffdd676ee5ffbc5eb1c76bf2c44f6b62103","704,270.701293392339517163","No"
"0xf7c0d288d0a2fa4ed8083b2fa826c0e73404e29b","698,581.9487","No"
"0x1fb8fded1a5887cd19c55794f29ae60d6ecbc1e6","698,139.4781","No"
"0xdf3aa51b33d4d9127c248c6999cc28339a0dbea7","697,241.6907","No"
"0x045fb2a45d90e595bc34dc8bfa8a3410b5c98c22","696,246.757","No"
"0x43c0705847b624a4f1a17898016b12d409b6c33a","694,729.3972","No"
"0xec3bddb760d8047eec23d8124cad473074890a00","691,898.4874","No"
"0x506d34bd5193d32bfdc03b65a967ae03505b2999","691,895.48353266","No"
"0x7b718b38775471f16459658ebfbddb29cc85633c","690,249.3097","No"
"0x4cc8c60e1d0ca36487f49cbfdac81d463e235e11","687,266.66","No"
"0x2fd50fa5111fc21cae4b8c1d51c9b333509602b8","684,432.4448","No"
"0x45fe8ecaaee4f6b2cc2f65ac7427df5e7dc12506","683,329.1387","No"
"0x0f018b26b5f8b62989933c44608d8e53cfb16d3b","682,714.5077","No"
"0x6e92bbb04d99f599af59b642ba636bcb3aed3e97","677,341.4111","No"
"0xecee5ce56fc9d21be472dd88ce542366f8166011","676,552.3557","No"
"0xf32feeb415b7b46fe4d0bf57e8f4174ede648f70","675,000.10497981","No"
"0x11add7c184a2fe76358a7559c6c067c977befc78","675,000","No"
"0x20b641a0b8333d24c514e0a6f9264c7579f712da","674,441.3184","No"
"0xf56831c97554c67858c9e791c3a50023655b670e","674,222.8304","No"
"0x82ab5e0060404f13094caf91e489c3d1b568923b","673,827.3","No"
"0x2aadea480ab5d784a7ee44154538e94b41b98a44","671,568.6275","No"
"0x2622a3d4a577a2eda0415858c914625f01cd9ca7","670,002.5772","No"
"0x493f788dc533b1cd95ae87cc34b33001312de49f","669,991.87","No"
"0xa7d0500e7f2d7ac8e6071159293f029f43879759","669,638.789054597442876546","No"
"0xcd9d88522c4d6d371e49e43fdab157d877565f6c","669,371.5205","No"
"0x832447c0a451d7221340fe43076c6f3e0ff34671","662,836","No"
"0x7e9b9869e49f201645404d77de83cce0dd770773","662,814.37178806","No"
"0xcde79a52063c14d95062e26cbfbeda3ca1ae9257","661,572.14215521","No"
"0x5475b0d63714e7347a03380e358541008b61d74e","661,261.7255","No"
"0xd56164b6b253b2874a8458ebc9b186cb84b5e3a6","660,364.19658206","No"
"0xb03dd77772e45952c05894d7596718b50b0200b3","659,162.6238","No"
"0x66220b5be62a3099afb7470068eb7b5745c620ff","657,952.6754","No"
"0xa3b400ca2f6e1aade9670169f58be2427a8fb857","655,473.9386765","No"
"0x69cfecc77d5c218093a7d2c85d4705040d75924a","655,165.5805","No"
"0xb67ae96eb605040b659d3ee22504d681cee78766","655,003.6749","No"
"0x8ce11e4752fe43dfd9f392458e4ea70d9b785c78","650,847.9327","No"
"0x4564c29c6a703bca60defda230958ecfc736b69d","650,324.2378","No"
"0x61988ff11dec519cf6b699290b6d4294ee915525","649,964.5394","No"
"0x49b851a44d496c5ec43734b3c075b9826b64ab15","648,649.16819526","No"
"0xff6082d2e53c66168d0b7eb530893e05746f2295","646,890.2432","No"
"0xeb4Af8a64070Ef0dEa6260e0Bf2310748f014d88","646,419.439016902453535703","No"
"0xe0ad6a35d82b518a228feb56c50ed6b4c9a78cee","645,782.0748","No"
"0xd99190acd78eaa7ed1be61cab07b76c179c2f23b","645,760.8381410706","No"
"0x5e0efccc20fe69524eb86cb2be979b3f1499531b","644,744.8315","No"
"0x73acb071b194e6b26940721dc72179e37db229f9","644,661.7543","No"
"0x93298c29d8a550ff2810a22f1d317251d7e3da87","642,439.5125","No"
"0x38db7bad6db40de9a8796eec77e52395c7a35f8a","641,666.6667","No"
"0xd59a1fb2338fd71845527d9e735023cb60f52f80","640,513.87502588","No"
"0x5bef4949e47079d5d9f791560c4bd0bdfaab47e2","638,798.9302071","No"
"0xa146f632cbb1d429a6ac43360087ad1d5e318e37","635,699.5819","No"
"0x9bc6ccbc17a41d1ecde8a236081159894b683386","635,522.979479999897999999","No"
"0xf3f9ad072060c8617be894ad9211d3df0997bd4f","635,000","No"
"0x03ee0da1d111d6809257a87742d9c9b5854ec06c","633,016.0472","No"
"0xd22317e7e03afa82106d6f90e9c1ac84001672f7","630,546.28740714","No"
"0x5940fff71d39cf32d4a7c01c9bf7532419b9ad77","630,235.05810154","No"
"0x659b66a122541c722a76c5c3660518b18f5e6c6e","629,495.1223","No"
"0x97aadd63e7463186ab409f251f12d45b4c5bd99c","628,174.5063","No"
"0xf6819c4f6d16a79513e05b73fe193bd4eaf5c6b8","627,198.498","No"
"0x57843d56c4752c6721d0b530320d1bfdb376f915","626,846.8008","No"
"0x17269dcdc000b51b907abcb0a4ea4c0061f20997","626,689.063","No"
"0x52e5067c0ce3200e7dabbed5ef0608add8b84af2","625,372.3695","No"
"0x42ade009830004037e89709aa66cced34344cbe5","624,594.255624658720879589","No"
"0x4ddeb1dd3b36e02ab7af4394b112151fab9faf9d","623,656.1782","No"
"0xe05ca5d3e2ddc8d3424c855121e49980c0f19689","622,389.2782","No"
"0x3877747c4663faaecde8de472e1378f17724bde5","620,361.0182","No"
"0xb92fceee87f38f151e2202485a7a78227580a7e4","620,193.3392","No"
"0x4df0aa4a59e25668279eff08b38d1d2278b988f2","619,315.96070828","No"
"0x9fd10468b804589533b751285bbcf5efba04cb47","618,603.5086","No"
"0x85abd24f02ca9035ece54b35d9c1b05f2ea38f2e","617,197.252345205009776667","No"
"0x48bfa128e7a6d34333c11822a4b7b12ab4932fd8","616,646.4225","No"
"0x4883f600a282fb639ee2ecea71394f672ca4c485","616,421.625","No"
"0x2f3a0a20a0a4faca38db3f352ed9f5f68706e794","616,101.24242877","No"
"0xd3dcbefd181126a1e3efd02986b9e0be8e9c0de0","614,125.30148065","No"
"0xc78c98508260240fc7da7abb678596b82bc20ab4","613,998.0484","No"
"0xd697546de5d5c28916c0ea2d77d84eb8cf30339c","613,869.6866","No"
"0xa1223350be84ece534294d4cd211497ef7fd69c0","613,243.4652","No"
"0x03c3d39083344de47a6df869dffbdd49b0e9825c","613,200.6888","No"
"0xb6d9d165610a402e96c3867ff1bf026ea7164319","612,077.36577781","No"
"0xab9b9c3be85f184e850cdfa4baf9dc88a8730d59","611,721.6","No"
"0x268b85302248ddbd292c2ec074e363ec7579855a","610,919.42542114","No"
"0x915b51d2528daa06c4b7d13f548b61401750b8ef","606,063.5","No"
"0x7e3ca4a0c56b95a8ca4db3720093bc62be0300ef","605,199.6094","No"
"0xc383c87bfd823df79a1f9171ae4522ab1c0a4e6c","604,755.78843215","No"
"0x50803c00203c2e0c1597075081c3da60c0bc5fec","604,639.145","No"
"0xd0c182a7b25088c6d61ec2459ca051fe2c687e4a","603,549.06112489","No"
"0x3ceff58ad18844ae7bbdbf06a31c00ce5149319a","603,276.39760377","No"
"0xea97f79c09696b61529a38a8150e3677006e6f4c","602,011.1909514","No"
"0x199d4724e38831ea0f6482fa56bc6685ea71ff8b","601,928.825","No"
"0xf5e18d609a16ff648513a4a734ea799c051979c1","601,594.6645","No"
"0x17af01d9ebe84a76a719d503e55eba326ff02c06","601,392.2523","No"
"0xa9af4b1a02e45debabb0f8435266b710df73690b","600,000","No"
"0x1afca2c980585691887cdc96cc64787bd2ba2959","599,756.882","No"
"0x2c8c2d82b864d482299de40eaaa8f3721b4a03b3","599,406.82568782","No"
"0x7dd56bdf631244a879ba81c61f556118bd706252","599,323.5861","No"
"0x3fee7d8570bc89c9f86283a59f294ae3bf21b257","597,455.9661","No"
"0x3eaac31716ba4e057c4f4282ae3fe3d1fe3e343b","596,576.6667","No"
"0xcf21de059c89878f44f3357d8b1cd34c68e792b0","596,576.3333","No"
"0x06d8c949c2377800a54c3bd2ac05e303d9ce30be","596,576.3333","No"
"0xdc3ed376e763a6f1a9b6c437b0a15351a5b425d3","595,860.7791","No"
"0x76824661e23e6fad76b3f5164be1ba8e1c809f2a","595,029.3333","No"
"0x094951a89e019ce8233261d0168c28b67f84e3a6","593,265.5929","No"
"0x893413160badf69b4f4d75d2ddccabf492856f4d","590,426.3075","No"
"0x2598da8f21832c3c8b1ec163968e3ad0533e5eef","588,752.05840294","No"
"0x8ebd461946ffaf179b66aa44a529ff50b76e6676","586,504.34475545","No"
"0xfd475458b7f82fc6a963d063fadda9305110b815","586,199.1839","No"
"0x527ef9dfb7d157b5282bfa889816c9baadcfb932","586,081","No"
"0xe284d2e90dfd9f954dfebecadab7d40af0c2bd1a","584,671.5714","No"
"0x3ad03c98a958bc2227cefa07592bcf432fac2be8","584,619.90599483","No"
"0xe1b95d1b8b40a55a4d02c9386017562d73ad3bfb","584,347.82608695","No"
"0x649421c3f6aadd3047c83e1f695d35752c07bbb7","583,333.3333","No"
"0x7e864dada9ba77c0a569317cb3367859934a8997","583,333.3333","No"
"0xf777fd410c90290493625c79a7de32877b50c222","582,808.59986795354718182","No"
"0x74865eb37ec505cc69f480d4842c60bfa3cdb3cb","582,067.66605986","No"
"0x174e3bf6c921a3287470840fd57ef0afa5e79cc4","580,100","No"
"0xc737a90a98928e0129973e8ad387cdb9a66bfcc9","579,924.7836","No"
"0x4e6aaedecf71d557492ec51b11e2cbd338987e69","579,801","No"
"0x506d9916fa09f13bb9644b6b06a2f246ddf6f52e","575,872.12991326","No"
"0x79f98a50ed69e893fe10d0768f48d213f1b898e5","574,479.7891","No"
"0x515c5ad55d66677806f1e9262ad298fa4d38270c","573,629.3233","No"
"0xa12296f357fe542fb38fba198d2d8f86eb4f3020","573,243.5641","No"
"0x6cf280bcaafe35a891d7b38c50b603860a9b2bb0","573,079.557","No"
"0xd1e757af5eff983dd91f85edb48da862597cda3f","570,347.755","No"
"0xf36cd1c57dfdbd0a65c29601569df03679e549a4","570,000","No"
"0xf05af1b30c6bbfe1748af0ef5bcbb32ed28a7692","568,640.6601","No"
"0xcd35533222c1458c3d05ecf3ccbd6df72567b37e","568,411.4189","No"
"0x4f469197291f66fa7f3cb100900ee72f14699083","568,063.38755261","No"
"0xbd50576703b508ea2a0a92a0eb1435c566cc856b","567,291.326561990929671481","No"
"0x34fbbb9c0f64705787813330b580a27c6327f2e3","563,934.4475","No"
"0x682d39dfdfbe4b377949ba87d543903ad84a1b0a","562,668.0769","No"
"0x4007849bd799fcd0b9ee1ee37a8020485c5fbec0","562,196","No"
"0xe1851bacc1f60969a84b103eb5895621523a690d","560,000","No"
"0x8b197df5bed32bda02f3f47de7f24528c34cb57e","558,817.58951885","No"
"0xe44811ea14f06f60579a48208407a255b719dfed","558,333.33333333","No"
"0xd993658f9b80b5b1b1cedf008dccb1fd25490248","557,927.446876422041767443","No"
"0x438b16baa47ac70541ec10488e028330ffaea539","557,313.6006","No"
"0xcc7336e556007d4f3bfe0ee2fc82db910f333b4c","557,002.790319552603259976","No"
"0x52bae43ebf7fbf1f674a2163fa57e7c2026986dd","555,000","No"
"0xbcb9379a81d571e7730b060bf59a2bd7f00f3ff3","554,759","No"
"0x928492d335774aa2e6000086db7dba603dc80de0","553,286.2193","No"
"0x32af302232cfe22f14168114543343d3147024cb","551,261.4728","No"
"0xd826c4f473f757483707beaba5a2cfa5cfe14a69","550,852.08205953","No"
"0x58626de66ee1d278c72729469eedbaba74fad2e9","550,717.7229","No"
"0x82cd3f4dca098cafa15b9a26dc38855345644976","550,000","No"
"0x639fcebab9555f58171d3eeeb4bcedc371173ded","546,900","No"
"0xfe76f90184f8b547947e6c5c071f1a909f2fc353","546,740.2425","No"
"0xa98557639d500b67c35bfd58936482108397b666","542,930.7405","No"
"0x9d6fd978b391e356378be9b66d741687b5d326ff","542,124.5421","No"
"0xc40e4bfb6aa9ae8e36f66a3ceaaae6e49501887f","542,018.5824","No"
"0xdf755c11d3e2d7e429717df69ce15c241d65396d","540,593","No"
"0x8354cda0a510768f5fbe9767887307341691abc2","540,032.7115","No"
"0x77df20e83d012c2714b2dbbcffb2d62a1058c7b8","539,786.40560105","No"
"0xf41e8217a8cdd0585bc3586c5b4a224ac19629c0","538,422.467","No"
"0x0c85efbf136a9aaefc5922dad989c0bb0e056065","538,323.5861","No"
"0xe1986cb1834eaa6107545751c3f443b2e10f1022","538,243","No"
"0x763ac21cb4c0726601ccd0004e7b13e3fe1c6acb","537,204.9522","No"
"0xa64b1f5d8baab3b4b66afd9b9de6c903e9b40735","536,526.9013","No"
"0x086455174786b90098672b629e390541883720ab","536,255.9371","No"
"0x90bb6b2fcc2b117ee2d97f2a6b3d85f969d8b503","536,167.36314792","No"
"0x074cc11fc59eba5a209cb2a84e7a06430bb5f534","535,877.5714","No"
"0xe92df42fcd7206622f6c771c492e0b7f5a483ac0","534,541.207","No"
"0x77c7f9719dbf64883441f0b75e670d9a12d76dec","533,436.0403","No"
"0x6565e9a2743669081f0f74fac896801ab4416e98","533,155.2564","No"
"0x24a31e5b45e4a5f506456a6241bfec71ad5b68c0","532,358.4371","No"
"0xa3dfe064bb3d8783aa6d9403ad3d1ed3b20e40e2","529,506.5784","No"
"0xbd2c8be14834029e50089bbf2337cee035e77f6b","528,734.1825","No"
"0x6db5496a264e52b1188d030fe89eb4bf78de8e19","527,248.448","No"
"0x001c6fa0f93c51044a20a94d15e0f97d1c5463e3","526,373.6264","No"
"0xb3f6aad3b4f278f46393d57b4977c7389cdc5816","525,565","No"
"0x1038b03b3db3a78304c1f3807e0ff0aee7b3873d","525,410","No"
"0x1d8eed8a27932e785758931e75b5e80856ac2f30","525,000","No"
"0xed83c94d71f8196db74197b2a9272a19f7864642","524,179.5869","No"
"0x6354bea5cadcc1cbe1e5216f433d23a5cc1440fe","523,887.7561093","No"
"0xa64c8e3348ab60e1c734f72486127446b34f8b36","523,589.61742464","No"
"0xf3e8c96b1e96267ef7fea4aadc858e1a84315b38","521,152.127","No"
"0x51540c331570125cec6c95ca8804b3f604afeae1","520,800","No"
"0xba47d5bd790093c3ec927bc9aa2290a15d4072fb","520,000.3866","No"
"0xa05c951fe79cdc91886790c5bfbab13e4c103848","517,484.6237","No"
"0xb48cf4907abb2d8f51e3a32561fb32369709c841","516,857.54016023","No"
"0xff6e492b63f38ae78a3fad892ce7e3df4b7c3ba8","513,381.152482","No"
"0x01368f7aa6f1ad5d0ce99b0f37e994e874f630b4","513,243.6667","No"
"0x3983cbe43cfa870a5ab0163c4c91ce5b14081822","512,751.4355","No"
"0x463caafa344cfaa99a053e07c8e992a649c4ffa6","511,769.0426","No"
"0x1f8ffff2dd37b860d843e58f2ef5f69794efd039","511,414.5778","No"
"0xd401ae702d3ae4919123b3c545c37299f6e21e30","511,358.86902962","No"
"0xcaa507e96538e7bccfa31be1d2fd1d1e43b834b9","511,313.5555","No"
"0x64a3e2a2edbf343f35aa17c6ffc85dd27c4ad3a6","510,855.000308451504745354","No"
"0xec4ba1bf1042e1baa1f519833a3f81e8588ff7b8","509,883.956","No"
"0xc001ea9f1af8b96cb9e00232590e38ab663d4e3c","508,377.1719","No"
"0x66175f8fb57fc500ea69ae7a0a8261406bec54d7","507,938.45","No"
"0x56397806d77f317bf8a25484b231e0743a9f4ed6","507,313.0644","No"
"0x1e23517f12fed0d4cee4c6e43b46ad411a474fc0","506,668.402221001082964362","No"
"0x75912c1693429002fc09424c0839a2f0ad0d598e","505,194.6358","No"
"0xd70b62f0e8c8a811a77a875f2be4e733db533e6e","505,000.80586327","No"
"0x4bacfa960651d6ff10430718c1c39d8454f78a32","503,796.878136923293832114","No"
"0xde3ddf41829418fab510cc9f54f8cab39ff72172","503,614.1243","No"
"0x853ba8de5e91f48ea3bce4820a58faa9a639719d","503,574.82500887","No"
"0x740e5932cda98bc70393936122e75ea39f03795f","503,555.5555","No"
"0xb9246bfb97f646181c871a460eea839a66fce465","503,117.792776594271461623","No"
"0xe8b98eb9abf3bddbb578ec51f7c53704845d43ff","501,887.30680802","No"
"0x1538254fb096f31975b39dab83486ed570f19a9f","501,667.2557","No"
"0x37484e3f0bbc91ac8818f161f538581d3e3d217f","500,741.49515044","No"
"0x46c03e72d2f4e0e0e60ba30bf8c2695392259ad7","500,538.99623681","No"
"0x653bd9097390e09fc21809e54bdc48eafc70c9ea","500,332.5246","No"
"0x1d42eac309dde996bb03e14b6db25560d180fffe","500,010","No"
"0x325a0e0f748f2b6e39a6e13766da5740c68f0889","500,000.2","No"
"0xde32ab834ba06c9af66cb7e49b4f9896627d7a8e","500,000","No"
"0x14209aa9b413678de6879f9ac1bf342958c9d6d3","500,000","No"
"0x556f7c491f1605763efa70f03dc81b3de1c25ff5","500,000","No"
"0x06ee32ff4575cd7cc1696df600a65ce8d446b9f4","500,000","No"
"0x8ec9edc782325ef2898da789dd69787fe36c53ee","500,000","No"
"0xf54eb7c9bb90c4e11bf22dfd5d3527b7612c008e","500,000","No"
"0x22f408f09be7125cb421671043070a7c570f21e2","500,000","No"
"0x74d9c31f67ceea0858265601a328176c0d9f95e4","497,092.61380574","No"
"0xddc22e1137a5d2722cffe7d93993287e16e34453","496,875.0919","No"
"0xf6d25b2129f8ad6677e2be1bb5f1de7a62deace7","496,870.1876","No"
"0x474b8c3c5c69297da2eb14840cb9f37eea05fe80","496,705.181","No"
"0xe5c286c5ef883a03ef5c0bc8ec3cc1023c547894","496,534.6134","No"
"0x12512034382f219b4905a4897f866a4d7de03c5b","496,219.65","No"
"0x011028fadfe2caffc8cdda3ad82b9dabda686a8c","493,914.0417","No"
"0xc92187394bf334107b9a4b359e7089c58f5e6b63","493,809.5238","No"
"0x4d391dc5cf91e4481e7ecc3cfaf487272aa1dea1","493,357.65721691","No"
"0x2fd1e73ca231eef6027d6c1d2e6403fe6e63a404","493,132.7628","No"
"0xc2e77b96e8116e728734ae3c091f45bdca0f6302","490,500","No"
"0xb6549fef8666bee10ad02057c5867894e26e8884","489,754.9111","No"
"0x43edf0af3b5d4aa9526e7190403fdb6268559258","489,354.3613","No"
"0xf1f66dca8df4cd24a6e046ccfeef446858ed3d59","487,503.26741789","No"
"0x066005469fcd008eef82efd1ad8f94842b741f3e","485,858.1975","No"
"0xcd9b412b8669c5af5097e47d87af03fe8a2ccd6a","485,695","No"
"0x1e5d94f8080d323916eca9ec3e21278d0ac16256","484,834.26718056","No"
"0xfdcbed0bc2517056c3d360a6b447a2308b01625b","484,648.2699","No"
"0x03086daa2abf08588a58991a29260306d258d0bc","482,346.52672325","No"
"0xbed3939d9062e652324c2b9d007920e8c5baaa24","482,001.4919","No"
"0x66f05745ba91ae38fa0c27d57477560f2a6321bb","481,320.0068","No"
"0xf50911811a35da494d588540f90feb6b5d135d5c","481,306.70197497","No"
"0xbb6deb0d6a4b112aec41c05065df560a00ddd812","481,243","No"
"0x67cae331b6b83e831a0b38b2aa6f3fa51622343a","480,652.1277","No"
"0x33032426a3adf4109b1d28d147e57b2c69e213d8","479,909.6667","No"
"0x8a2236dcdf7d29237cae234304bb54ce53d7a599","478,986.7892","No"
"0xf28c0d4dd37781ee5e201a53600f007e75a463a6","478,880.65071304","No"
"0x01a78a52b6bb6d4b86fceeafcf3073da3fadd549","477,515.995","No"
"0xeaf26fa86e2caae0a773a5943ee26d29adf4d504","475,800.8771","No"
"0xed7238a388f42de6104a2489f16f2ebb208e97bc","475,020.6084","No"
"0x13b6514534014a77d2c5833ade61dc885559e576","475,000.3331","No"
"0xad5d96bee21a0445cf95fae1dbba80156b250cf5","475,000","No"
"0xa6691aa242e36e1204c2d5086c887313ffdecff8","475,000","No"
"0x13c92469719b73b325d4a2165c914cf1c4b873af","474,390.672","No"
"0xc1dd8dfce922eee8771c9075db5ef5184279c7c9","473,830.95603556","No"
"0x50627c5266b311315065d12aee8c0c617c615f31","473,783.07","No"
"0x7ef7c204b767beb35456f26936c10ee90f897886","472,772.583313587804618256","No"
"0x2ea090a9f3db9cae69492d837ded1ce9bfabc517","472,193.916845656237802826","No"
"0x61b43e35645c58783f3a17d7b928242faf27b181","470,272.7445","No"
"0xc62ab43c67cc189ce56635d95d676cf2b704c79c","469,918.66235127","No"
"0x39dd22cd24bcb1b5ab46686cf74f9c97e814e61c","469,899.919582721917308794","No"
"0x4b07c8295ccd3fa574654689429d62b3ebd65667","469,237.0729","No"
"0x972b7f6e482f4ccf15d4307a9a0fe88ed87c7044","467,804.3137","No"
"0xa6553d5a9e96252d447037a2b54a813d5abfd703","465,814.56536452","No"
